timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-02-01 20:00:00,43218.94140625,43279.91015625,42872.91015625,43082.94140625,4314.36865234375,2024-02-01 23:59:59.999,185745504.0,164460,2279.40673828125,98129280.0
2024-02-02 00:00:00,43082.94921875,43432.62890625,43026.1484375,43037.25,4246.33740234375,2024-02-02 03:59:59.999,183384864.0,144569,2183.9404296875,94331840.0
2024-02-02 04:00:00,43037.25,43271.1015625,42943.7109375,43086.890625,4064.3603515625,2024-02-02 07:59:59.999,175262592.0,129289,2266.689208984375,97745920.0
2024-02-02 08:00:00,43086.8984375,43199.0,42941.1015625,43148.41015625,4094.764892578125,2024-02-02 11:59:59.999,176290448.0,137256,2367.845947265625,101944416.0
2024-02-02 12:00:00,43148.421875,43250.0,42546.7890625,43242.08984375,8493.5361328125,2024-02-02 15:59:59.999,364623072.0,330820,4637.2412109375,199095280.0
2024-02-02 16:00:00,43242.1015625,43488.0,42783.08984375,43061.96875,6362.66357421875,2024-02-02 19:59:59.999,274511840.0,235812,3112.74169921875,134312416.0
2024-02-02 20:00:00,43061.98046875,43238.01171875,42900.48046875,43200.0,2410.481689453125,2024-02-02 23:59:59.999,103846616.0,108596,1077.11279296875,46404924.0
2024-02-03 00:00:00,43199.98828125,43380.01171875,43142.0,43173.94140625,2223.222900390625,2024-02-03 03:59:59.999,96137832.0,102122,1000.6885986328125,43280296.0
2024-02-03 04:00:00,43173.94921875,43222.75,43040.0,43053.05078125,1346.1160888671875,2024-02-03 07:59:59.999,58068004.0,79153,545.0455322265625,23512958.0
2024-02-03 08:00:00,43053.05078125,43125.28125,42973.66015625,42995.0390625,1810.4244384765625,2024-02-03 11:59:59.999,77938928.0,90701,841.1259765625,36212960.0
2024-02-03 12:00:00,42995.0390625,43190.0,42880.0,43119.05859375,2505.962646484375,2024-02-03 15:59:59.999,107845472.0,118395,1328.6220703125,57177664.0
2024-02-03 16:00:00,43119.05859375,43270.0,43016.28125,43061.08984375,2671.620849609375,2024-02-03 19:59:59.999,115261072.0,136905,1303.148193359375,56223324.0
2024-02-03 20:00:00,43061.08984375,43104.6796875,42953.328125,43011.08984375,1476.06298828125,2024-02-03 23:59:59.999,63524040.0,82686,673.1553955078125,28970200.0
2024-02-04 00:00:00,43011.1015625,43068.7890625,42880.01171875,43027.16015625,1456.9188232421875,2024-02-04 03:59:59.999,62634320.0,73437,680.4124145507812,29250992.0
2024-02-04 04:00:00,43027.16015625,43029.171875,42720.0703125,42845.03125,2208.369140625,2024-02-04 07:59:59.999,94655304.0,117238,1028.3531494140625,44075504.0
2024-02-04 08:00:00,42845.03125,43119.0390625,42741.6015625,43060.1015625,2577.953857421875,2024-02-04 11:59:59.999,110661624.0,138944,1321.873291015625,56744724.0
2024-02-04 12:00:00,43060.08984375,43115.76171875,42845.51171875,42943.2109375,2544.713134765625,2024-02-04 15:59:59.999,109365208.0,108378,1243.4893798828125,53436360.0
2024-02-04 16:00:00,42943.19921875,42969.7890625,42573.171875,42636.44140625,3608.11376953125,2024-02-04 19:59:59.999,154337152.0,175443,1845.388427734375,78926944.0
2024-02-04 20:00:00,42636.4296875,42985.73046875,42222.0,42582.87890625,4670.82568359375,2024-02-04 23:59:59.999,199345952.0,317795,2307.610107421875,98494120.0
2024-02-05 00:00:00,42582.87890625,42729.01953125,42258.1015625,42718.30859375,3709.01025390625,2024-02-05 03:59:59.999,157556512.0,172895,1935.7003173828125,82239184.0
2024-02-05 04:00:00,42718.30859375,43176.390625,42642.0,43071.87890625,4182.302734375,2024-02-05 07:59:59.999,179265248.0,218741,2136.889892578125,91601688.0
2024-02-05 08:00:00,43071.87109375,43268.98046875,42954.5390625,43194.078125,4074.557861328125,2024-02-05 11:59:59.999,175669968.0,188634,2086.1240234375,89941056.0
2024-02-05 12:00:00,43194.078125,43569.76171875,42600.109375,42644.03125,8010.044921875,2024-02-05 15:59:59.999,345880288.0,339630,3916.445068359375,169220656.0
2024-02-05 16:00:00,42644.0390625,42869.66015625,42501.0,42765.359375,5069.3896484375,2024-02-05 19:59:59.999,216375472.0,221079,2694.73046875,115020656.0
2024-02-05 20:00:00,42765.3515625,42798.37109375,42330.51953125,42708.69921875,4422.45361328125,2024-02-05 23:59:59.999,187873168.0,176418,2214.179931640625,94054360.0
2024-02-06 00:00:00,42708.69921875,42960.01171875,42574.0,42851.109375,2897.165283203125,2024-02-06 03:59:59.999,123911400.0,134398,1582.8751220703125,67703608.0
2024-02-06 04:00:00,42851.1015625,42926.73046875,42667.0,42890.0,2201.293212890625,2024-02-06 07:59:59.999,94216944.0,116954,1096.247314453125,46923180.0
2024-02-06 08:00:00,42889.98828125,43119.8984375,42670.609375,42826.9609375,5579.67724609375,2024-02-06 11:59:59.999,239555728.0,251808,2925.028076171875,125593112.0
2024-02-06 12:00:00,42826.9609375,43270.890625,42658.0,43244.890625,5949.7333984375,2024-02-06 15:59:59.999,255704976.0,274683,3292.507080078125,141533440.0
2024-02-06 16:00:00,43244.890625,43399.98046875,43000.0,43278.78125,5091.59375,2024-02-06 19:59:59.999,220036928.0,204964,2490.07568359375,107626584.0
2024-02-06 20:00:00,43278.7890625,43322.0,43032.7109375,43098.94921875,2956.39111328125,2024-02-06 23:59:59.999,127623600.0,137953,1424.24853515625,61486536.0
2024-02-07 00:00:00,43098.9609375,43192.0,42788.0,42800.0,2968.09765625,2024-02-07 03:59:59.999,127687440.0,135744,1331.8377685546875,57314680.0
2024-02-07 04:00:00,42799.98828125,43051.1015625,42794.671875,42918.03125,2473.25341796875,2024-02-07 07:59:59.999,106178840.0,122922,1149.79345703125,49358764.0
2024-02-07 08:00:00,42918.01953125,43200.0,42838.01171875,42928.2890625,3301.415283203125,2024-02-07 11:59:59.999,141982336.0,175409,1511.5660400390625,65010404.0
2024-02-07 12:00:00,42928.28125,43325.03125,42890.51171875,43071.078125,5174.638671875,2024-02-07 15:59:59.999,222986096.0,229062,2671.367431640625,115124480.0
2024-02-07 16:00:00,43071.078125,43710.0,43013.75,43615.46875,9646.814453125,2024-02-07 19:59:59.999,419305472.0,407490,5307.4111328125,230682976.0
2024-02-07 20:00:00,43615.46875,44396.5,43615.46875,44349.6015625,10828.3798828125,2024-02-07 23:59:59.999,477873504.0,308182,5783.9013671875,255230064.0
2024-02-08 00:00:00,44349.6015625,44780.0,44331.1015625,44540.98828125,8836.1962890625,2024-02-08 03:59:59.999,393924416.0,288686,4501.47412109375,200658384.0
2024-02-08 04:00:00,44540.98046875,44633.78125,44427.01171875,44513.23828125,3474.515869140625,2024-02-08 07:59:59.999,154737504.0,185672,1608.533447265625,71647272.0
2024-02-08 08:00:00,44513.25,44885.0,44513.23828125,44698.96875,5858.27734375,2024-02-08 11:59:59.999,262098480.0,286775,2900.884765625,129786016.0
2024-02-08 12:00:00,44698.96875,45467.140625,44606.0,45432.30078125,11913.4033203125,2024-02-08 15:59:59.999,536823008.0,446003,6279.4052734375,282933984.0
2024-02-08 16:00:00,45432.30078125,45498.0,44890.0,45284.140625,8933.5888671875,2024-02-08 19:59:59.999,403656736.0,377058,4233.560546875,191278304.0
2024-02-08 20:00:00,45284.12890625,45614.30078125,45227.0,45288.6484375,6423.64111328125,2024-02-08 23:59:59.999,291672000.0,279456,3207.665771484375,145659520.0
2024-02-09 00:00:00,45288.66015625,46384.26953125,45242.12109375,46060.73828125,9482.5400390625,2024-02-09 03:59:59.999,435049216.0,333907,5261.09765625,241391632.0
2024-02-09 04:00:00,46060.73828125,46425.03125,45855.0,46202.0,6811.23291015625,2024-02-09 07:59:59.999,314291712.0,277497,3347.448486328125,154434624.0
2024-02-09 08:00:00,46202.01171875,47299.87890625,46201.53125,47180.01953125,11572.9130859375,2024-02-09 11:59:59.999,540556672.0,409736,6014.90478515625,281005504.0
2024-02-09 12:00:00,47180.01171875,47719.44140625,46652.0,47159.98828125,21197.66015625,2024-02-09 15:59:59.999,1000987200.0,585765,10098.875,476892416.0
2024-02-09 16:00:00,47159.98828125,48200.0,47134.0,47509.48046875,16961.189453125,2024-02-09 19:59:59.999,807441664.0,473623,9113.611328125,433911840.0
2024-02-09 20:00:00,47509.48046875,47693.28125,47035.921875,47132.76953125,7477.94482421875,2024-02-09 23:59:59.999,354716864.0,243356,3525.0263671875,167244224.0
2024-02-10 00:00:00,47132.78125,47504.0,47044.87890625,47376.62109375,3901.037109375,2024-02-10 03:59:59.999,184371856.0,193170,2178.096923828125,102956928.0
2024-02-10 04:00:00,47376.62109375,47430.03125,47145.3984375,47151.71875,2155.292724609375,2024-02-10 07:59:59.999,101996608.0,161720,927.3694458007812,43891808.0
2024-02-10 08:00:00,47151.71875,47274.0,46800.0,47182.0,4546.935546875,2024-02-10 11:59:59.999,213998880.0,219673,2044.9202880859375,96259792.0
2024-02-10 12:00:00,47182.01171875,47378.41015625,47105.44140625,47353.48046875,3624.878662109375,2024-02-10 15:59:59.999,171320688.0,234911,1937.3966064453125,91574216.0
2024-02-10 16:00:00,47353.48046875,47660.0,47154.51953125,47531.08984375,3381.001953125,2024-02-10 19:59:59.999,160147504.0,203803,1777.52880859375,84226600.0
2024-02-10 20:00:00,47531.08984375,48170.0,47454.37109375,47751.08984375,7193.21337890625,2024-02-10 23:59:59.999,344243840.0,310144,3875.38720703125,185487680.0
2024-02-11 00:00:00,47751.078125,48557.0,47557.16015625,48519.609375,6452.94140625,2024-02-11 03:59:59.999,310310816.0,298548,3645.77685546875,175363664.0
2024-02-11 04:00:00,48519.6015625,48592.66015625,48061.1015625,48179.51953125,4752.4326171875,2024-02-11 07:59:59.999,229473328.0,239218,2462.795166015625,118927296.0
2024-02-11 08:00:00,48179.51171875,48438.80859375,47922.328125,48411.7109375,3906.990234375,2024-02-11 11:59:59.999,188282048.0,221934,2067.98583984375,99675832.0
2024-02-11 12:00:00,48411.7109375,48469.0703125,47931.8203125,48150.4296875,5466.2197265625,2024-02-11 15:59:59.999,263363824.0,247751,2748.169677734375,132404288.0
2024-02-11 16:00:00,48150.4296875,48394.2890625,47948.37890625,48284.0,4641.4130859375,2024-02-11 19:59:59.999,223757440.0,218300,2432.806396484375,117287512.0
2024-02-11 20:00:00,48283.98828125,48375.0,47971.1796875,48299.98828125,4738.81103515625,2024-02-11 23:59:59.999,228127424.0,181519,2383.848876953125,114753288.0
2024-02-12 00:00:00,48300.0,48826.80859375,48009.51953125,48145.0,7723.68603515625,2024-02-12 03:59:59.999,374035072.0,279231,4195.73583984375,203237152.0
2024-02-12 04:00:00,48145.0,48382.26953125,47755.80859375,48203.98046875,4444.91943359375,2024-02-12 07:59:59.999,213892816.0,212862,2126.77490234375,102353888.0
2024-02-12 08:00:00,48203.98046875,48311.1484375,47710.01171875,47903.03125,5444.77099609375,2024-02-12 11:59:59.999,261155072.0,238232,2539.671142578125,121803280.0
2024-02-12 12:00:00,47903.0390625,49950.0,47841.0,49917.80078125,16721.55078125,2024-02-12 15:59:59.999,818183488.0,509860,9623.216796875,470949120.0
2024-02-12 16:00:00,49917.80078125,50334.8203125,49372.21875,49532.03125,17277.9453125,2024-02-12 19:59:59.999,861046848.0,468465,8548.1259765625,426090176.0
2024-02-12 20:00:00,49532.01953125,50271.01953125,49532.01953125,49917.26953125,7397.09423828125,2024-02-12 23:59:59.999,369907584.0,230744,3763.90869140625,188254944.0
2024-02-13 00:00:00,49917.28125,50368.609375,49724.328125,49789.98828125,6175.21044921875,2024-02-13 03:59:59.999,308915136.0,197918,3241.42138671875,162185104.0
2024-02-13 04:00:00,49790.0,50117.83984375,49789.98828125,49983.08984375,4055.068115234375,2024-02-13 07:59:59.999,202643376.0,149038,2020.4920654296875,100962984.0
2024-02-13 08:00:00,49983.08984375,50247.0,49650.0,49988.12109375,8824.8935546875,2024-02-13 11:59:59.999,441215392.0,269825,4300.86181640625,215031008.0
2024-02-13 12:00:00,49988.12109375,49996.0,48400.0,48727.46875,19358.47265625,2024-02-13 15:59:59.999,951272832.0,548520,9535.5546875,468602144.0
2024-02-13 16:00:00,48727.46875,49268.2109375,48300.94921875,49036.73046875,10392.2607421875,2024-02-13 19:59:59.999,507458496.0,340516,5565.212890625,271795872.0
2024-02-13 20:00:00,49036.73828125,49775.0,49011.1015625,49699.58984375,6745.6611328125,2024-02-13 23:59:59.999,333520160.0,235994,3746.25,185206416.0
2024-02-14 00:00:00,49699.6015625,49712.94140625,49333.0,49518.609375,3206.453125,2024-02-14 03:59:59.999,158693440.0,145103,1430.49462890625,70795896.0
2024-02-14 04:00:00,49518.609375,49877.21875,49225.01171875,49838.9296875,3998.9248046875,2024-02-14 07:59:59.999,198330496.0,185266,2039.890380859375,101207176.0
2024-02-14 08:00:00,49838.9296875,51723.078125,49741.19140625,51555.12109375,19901.125,2024-02-14 11:59:59.999,1016013888.0,551712,11097.2685546875,566376320.0
2024-02-14 12:00:00,51555.12109375,52043.7109375,51276.23828125,51590.0,15434.55078125,2024-02-14 15:59:59.999,798091712.0,476557,8036.099609375,415600608.0
2024-02-14 16:00:00,51590.0,51750.0,51200.23828125,51678.0,8869.4208984375,2024-02-14 19:59:59.999,456977632.0,305218,4242.08349609375,218565744.0
2024-02-14 20:00:00,51677.98828125,51888.0,51464.0,51795.171875,5635.89990234375,2024-02-14 23:59:59.999,291497248.0,195536,2818.681396484375,145793920.0
2024-02-15 00:00:00,51795.171875,52500.0,51717.578125,52343.3203125,9485.197265625,2024-02-15 03:59:59.999,494480128.0,289080,4976.8671875,259438192.0
2024-02-15 04:00:00,52343.3203125,52364.55078125,51634.01171875,51776.609375,6158.65576171875,2024-02-15 07:59:59.999,320367360.0,219305,2751.156982421875,143130160.0
2024-02-15 08:00:00,51776.6015625,52498.12109375,51650.0,52330.0,6781.21142578125,2024-02-15 11:59:59.999,353581888.0,295328,3415.0986328125,178048352.0
2024-02-15 12:00:00,52330.0,52816.62109375,51721.30859375,51948.23046875,13915.591796875,2024-02-15 15:59:59.999,727779520.0,471275,6968.25341796875,364536320.0
2024-02-15 16:00:00,51948.23828125,52380.0,51725.0,52002.01171875,9258.3779296875,2024-02-15 19:59:59.999,481808000.0,287421,4641.412109375,241571024.0
2024-02-15 20:00:00,52002.01171875,52011.1015625,51314.0,51880.0,8216.9970703125,2024-02-15 23:59:59.999,424808800.0,224160,3969.798095703125,205247312.0
2024-02-16 00:00:00,51880.01171875,52328.0,51803.6015625,52280.25,4925.24853515625,2024-02-16 03:59:59.999,256366368.0,202733,2421.916259765625,126080568.0
2024-02-16 04:00:00,52280.25,52343.28125,51700.0,51731.98828125,5910.92626953125,2024-02-16 07:59:59.999,307362368.0,232363,2386.646484375,124144408.0
2024-02-16 08:00:00,51732.0,52435.859375,51566.0,52213.859375,8723.494140625,2024-02-16 11:59:59.999,453787936.0,322431,4344.24365234375,226048496.0
2024-02-16 12:00:00,52213.87109375,52572.078125,51592.87890625,51888.01171875,10491.9765625,2024-02-16 15:59:59.999,546296064.0,410889,5083.65869140625,264743888.0
2024-02-16 16:00:00,51888.01171875,52245.0,51655.0,51756.2890625,4781.76171875,2024-02-16 19:59:59.999,248565712.0,251305,2470.6669921875,128442464.0
2024-02-16 20:00:00,51756.2890625,52208.4296875,51681.1015625,52124.109375,2938.845703125,2024-02-16 23:59:59.999,152625440.0,163990,1602.7669677734375,83248760.0
2024-02-17 00:00:00,52124.1015625,52162.8203125,51846.83984375,51968.75,1748.6405029296875,2024-02-17 03:59:59.999,90915936.0,130535,766.0753784179688,39830656.0
2024-02-17 04:00:00,51968.75,52057.5390625,51792.0,51911.328125,1813.900390625,2024-02-17 07:59:59.999,94203968.0,139739,853.3754272460938,44323744.0
2024-02-17 08:00:00,51911.33984375,51911.33984375,51500.0,51690.48046875,3811.13623046875,2024-02-17 11:59:59.999,197038896.0,199415,1724.0068359375,89130744.0
2024-02-17 12:00:00,51690.46875,51735.6796875,50625.0,50984.55859375,9664.712890625,2024-02-17 15:59:59.999,493856576.0,471488,4612.49853515625,235619120.0
2024-02-17 16:00:00,50984.55859375,51444.0,50741.1015625,51394.4296875,4387.330078125,2024-02-17 19:59:59.999,224273184.0,281589,2465.82470703125,126057424.0
2024-02-17 20:00:00,51394.44140625,52030.1796875,51303.0,51642.640625,4248.28662109375,2024-02-17 23:59:59.999,219619984.0,205007,2233.73486328125,115464368.0
2024-02-18 00:00:00,51642.640625,51798.98828125,51163.28125,51479.98828125,3342.20703125,2024-02-18 03:59:59.999,172139488.0,173868,1646.4210205078125,84798600.0
2024-02-18 04:00:00,51479.98828125,51750.6015625,51405.51953125,51671.1015625,2668.908447265625,2024-02-18 07:59:59.999,137703792.0,205373,1349.1221923828125,69605320.0
2024-02-18 08:00:00,51671.1015625,52069.0,51644.0,51832.01171875,3445.09912109375,2024-02-18 11:59:59.999,178579392.0,258199,1682.244384765625,87202920.0
2024-02-18 12:00:00,51832.01171875,51948.5703125,51535.01171875,51773.98828125,3523.910400390625,2024-02-18 15:59:59.999,182315920.0,252163,1775.85888671875,91874152.0
2024-02-18 16:00:00,51774.0,51980.73046875,51647.25,51758.12109375,3340.56640625,2024-02-18 19:59:59.999,173037840.0,231181,1781.6031494140625,92282408.0
2024-02-18 20:00:00,51758.12890625,52377.0,51587.3984375,52137.671875,5671.412109375,2024-02-18 23:59:59.999,295433120.0,254638,3046.097412109375,158683936.0
2024-02-19 00:00:00,52137.6796875,52428.78125,51904.828125,52063.80859375,4612.31201171875,2024-02-19 03:59:59.999,240435168.0,209631,2294.980224609375,119633032.0
2024-02-19 04:00:00,52063.80078125,52488.76953125,51989.2109375,52394.0390625,4434.7353515625,2024-02-19 07:59:59.999,231784304.0,246412,2367.421875,123733856.0
2024-02-19 08:00:00,52394.0390625,52450.0,52063.51953125,52336.21875,4670.22412109375,2024-02-19 11:59:59.999,244227984.0,224823,2373.389404296875,124100704.0
2024-02-19 12:00:00,52336.21875,52454.109375,52027.0,52127.98828125,5672.1904296875,2024-02-19 15:59:59.999,296155712.0,287667,3000.820068359375,156688128.0
2024-02-19 16:00:00,52127.98828125,52230.0,51677.0,51820.609375,6367.05859375,2024-02-19 19:59:59.999,330988064.0,356185,3294.740966796875,171289440.0
2024-02-19 20:00:00,51820.609375,52110.0,51705.109375,51774.73046875,3778.473876953125,2024-02-19 23:59:59.999,196009280.0,218272,1935.0091552734375,100379864.0
2024-02-20 00:00:00,51774.73828125,51832.01171875,51311.0,51580.23046875,5264.00830078125,2024-02-20 03:59:59.999,271699936.0,254526,2573.3955078125,132821616.0
2024-02-20 04:00:00,51580.23046875,52039.91015625,51510.0,51839.28125,3718.9765625,2024-02-20 07:59:59.999,192875088.0,206938,1899.2425537109375,98488528.0
2024-02-20 08:00:00,51839.28125,52380.0,51560.0,52286.80078125,7446.13720703125,2024-02-20 11:59:59.999,387053664.0,359106,3743.639892578125,194599536.0
2024-02-20 12:00:00,52286.80078125,52985.0,51340.0,51680.0,17302.62890625,2024-02-20 15:59:59.999,902543168.0,623157,8657.9326171875,451742336.0
2024-02-20 16:00:00,51679.98828125,52138.30859375,50760.37109375,52101.109375,10418.638671875,2024-02-20 19:59:59.999,535516448.0,335835,5336.859375,274408896.0
2024-02-20 20:00:00,52101.1015625,52517.30078125,51901.1015625,52258.8203125,5464.0830078125,2024-02-20 23:59:59.999,285186688.0,192350,2783.180908203125,145269472.0
2024-02-21 00:00:00,52258.8203125,52366.80078125,51988.91015625,52001.98828125,3369.439453125,2024-02-21 03:59:59.999,175718528.0,190656,1653.7423095703125,86246320.0
2024-02-21 04:00:00,52002.0,52113.390625,51452.44921875,51568.640625,4064.161376953125,2024-02-21 07:59:59.999,210488640.0,213644,1859.011474609375,96282784.0
2024-02-21 08:00:00,51568.640625,51787.0390625,50813.0,50965.53125,9380.3486328125,2024-02-21 11:59:59.999,480905568.0,392710,4377.48193359375,224430512.0
2024-02-21 12:00:00,50965.53125,51442.26171875,50625.0,51156.0,11653.5771484375,2024-02-21 15:59:59.999,595269760.0,450748,6321.3779296875,322958400.0
2024-02-21 16:00:00,51156.0,51427.4296875,50649.28125,51058.0,7754.08251953125,2024-02-21 19:59:59.999,395871424.0,329508,4255.3037109375,217271152.0
2024-02-21 20:00:00,51057.98828125,51950.01171875,50862.5,51849.390625,6857.79150390625,2024-02-21 23:59:59.999,352024352.0,247594,3772.8154296875,193716240.0
2024-02-22 00:00:00,51849.37890625,51878.1796875,51153.69140625,51586.1015625,4685.4169921875,2024-02-22 03:59:59.999,241391920.0,231076,2409.958984375,124144256.0
2024-02-22 04:00:00,51586.1015625,51910.3203125,51352.0,51827.62890625,4426.107421875,2024-02-22 07:59:59.999,228732352.0,286622,2151.80126953125,111218648.0
2024-02-22 08:00:00,51827.62890625,52034.12109375,51517.62890625,51622.0390625,5505.2412109375,2024-02-22 11:59:59.999,285061408.0,254824,2697.58837890625,139689392.0
2024-02-22 12:00:00,51622.05078125,51733.05078125,50940.78125,51602.3984375,8605.1083984375,2024-02-22 15:59:59.999,441691776.0,395897,4300.8583984375,220759952.0
2024-02-22 16:00:00,51602.41015625,51750.01171875,51400.0,51509.98828125,5304.8486328125,2024-02-22 19:59:59.999,273672256.0,244083,2592.236328125,133729992.0
2024-02-22 20:00:00,51509.98828125,52065.78125,51184.0390625,51288.421875,6782.72314453125,2024-02-22 23:59:59.999,350400000.0,275682,3678.02392578125,190057232.0
2024-02-23 00:00:00,51288.421875,51548.5390625,50971.109375,51100.0,4695.564453125,2024-02-23 03:59:59.999,240489552.0,194117,2098.941650390625,107574816.0
2024-02-23 04:00:00,51100.0,51321.921875,50889.0,50915.9609375,3958.889892578125,2024-02-23 07:59:59.999,202478240.0,199165,1545.7659912109375,79072168.0
2024-02-23 08:00:00,50915.94921875,51263.21875,50830.0,51218.94921875,4762.0927734375,2024-02-23 11:59:59.999,243013424.0,265624,2312.39501953125,118016704.0
2024-02-23 12:00:00,51218.94140625,51333.46875,50800.3203125,50911.109375,8302.828125,2024-02-23 15:59:59.999,423561344.0,407006,4184.91943359375,213509520.0
2024-02-23 16:00:00,50911.1015625,51195.1796875,50629.328125,51099.08984375,5650.6787109375,2024-02-23 19:59:59.999,287988064.0,260077,2998.70263671875,152817888.0
2024-02-23 20:00:00,51099.08984375,51162.0390625,50521.0,50744.1484375,3175.740966796875,2024-02-23 23:59:59.999,161612928.0,161050,1470.084716796875,74829856.0
2024-02-24 00:00:00,50744.1484375,50907.140625,50585.0,50849.96875,2775.433349609375,2024-02-24 03:59:59.999,140867440.0,143444,1402.7872314453125,71197440.0
2024-02-24 04:00:00,50849.9609375,51103.87109375,50826.46875,51068.69921875,2424.361572265625,2024-02-24 07:59:59.999,123628992.0,127416,1197.6783447265625,61076252.0
2024-02-24 08:00:00,51068.69921875,51172.05859375,50953.0,51119.7890625,2450.327880859375,2024-02-24 11:59:59.999,125160952.0,134678,1247.178955078125,63705100.0
2024-02-24 12:00:00,51119.7890625,51180.41015625,51032.33984375,51099.33984375,1990.4478759765625,2024-02-24 15:59:59.999,101735400.0,123235,1011.4141235351562,51693472.0
2024-02-24 16:00:00,51099.3515625,51698.0,51094.98828125,51557.0703125,4634.38671875,2024-02-24 19:59:59.999,238570944.0,200652,2459.419677734375,126607584.0
2024-02-24 20:00:00,51557.078125,51666.0,51437.83984375,51568.21875,2285.463623046875,2024-02-24 23:59:59.999,117829664.0,125590,1143.677978515625,58959752.0
2024-02-25 00:00:00,51568.2109375,51898.71875,51438.87890625,51624.98828125,3601.718994140625,2024-02-25 03:59:59.999,185962080.0,161728,1945.593017578125,100457344.0
2024-02-25 04:00:00,51625.0,51800.03125,51509.0,51719.28125,2307.352783203125,2024-02-25 07:59:59.999,119235384.0,121095,1137.936767578125,58799640.0
2024-02-25 08:00:00,51719.28125,51777.640625,51531.73046875,51645.0,1998.191650390625,2024-02-25 11:59:59.999,103179992.0,119478,972.0682373046875,50191392.0
2024-02-25 12:00:00,51645.0,51780.0,51436.671875,51524.01953125,3015.06689453125,2024-02-25 15:59:59.999,155712144.0,167836,1550.583984375,80083320.0
2024-02-25 16:00:00,51524.01953125,51738.8515625,51279.80078125,51672.9609375,3855.78857421875,2024-02-25 19:59:59.999,198621024.0,173252,1951.223876953125,100523832.0
2024-02-25 20:00:00,51672.96875,51958.55078125,51640.87890625,51728.8515625,3943.512451171875,2024-02-25 23:59:59.999,204240496.0,180603,1986.770751953125,102897000.0
2024-02-26 00:00:00,51728.8515625,51796.5,51400.0,51555.58984375,2849.56689453125,2024-02-26 03:59:59.999,146951168.0,128618,1442.117431640625,74350416.0
2024-02-26 04:00:00,51555.6015625,51598.05859375,51288.1796875,51293.26171875,2965.61083984375,2024-02-26 07:59:59.999,152643504.0,140405,1552.399169921875,79921368.0
2024-02-26 08:00:00,51293.26171875,51374.66015625,50901.44140625,51090.01171875,5428.89990234375,2024-02-26 11:59:59.999,277644000.0,229301,2802.8447265625,143367536.0
2024-02-26 12:00:00,51090.01171875,52847.83984375,50957.0,52842.3203125,11761.1689453125,2024-02-26 15:59:59.999,611718080.0,559726,6456.830078125,335957152.0
2024-02-26 16:00:00,52842.328125,54512.01953125,52753.28125,54487.109375,19931.3828125,2024-02-26 19:59:59.999,1067460992.0,490123,10695.8955078125,572924352.0
2024-02-26 20:00:00,54487.1015625,54910.0,54258.19921875,54476.46875,8320.091796875,2024-02-26 23:59:59.999,453985376.0,260736,4248.74853515625,231850992.0
2024-02-27 00:00:00,54476.48046875,57073.83984375,54450.12890625,55667.6015625,17222.693359375,2024-02-27 03:59:59.999,962084416.0,565825,9121.1845703125,509275616.0
2024-02-27 04:00:00,55667.6015625,56448.0,55576.12109375,56059.078125,8813.40625,2024-02-27 07:59:59.999,493742272.0,369354,4395.2119140625,246231648.0
2024-02-27 08:00:00,56059.08984375,56818.01953125,56023.80078125,56527.7890625,8262.1337890625,2024-02-27 11:59:59.999,466468320.0,357649,4234.63916015625,239093968.0
2024-02-27 12:00:00,56527.80078125,57416.9296875,56457.26171875,56745.66015625,15703.7216796875,2024-02-27 15:59:59.999,894545216.0,526189,8349.390625,475671264.0
2024-02-27 16:00:00,56745.66015625,57588.1484375,56209.0,57339.6796875,10002.0166015625,2024-02-27 19:59:59.999,569768896.0,355773,5338.26708984375,304183040.0
2024-02-27 20:00:00,57339.69140625,57359.0,56579.83984375,57037.33984375,7191.01318359375,2024-02-27 23:59:59.999,409339936.0,239495,3531.565673828125,201016592.0
2024-02-28 00:00:00,57037.3515625,57101.1015625,56691.8515625,56916.3984375,3603.535888671875,2024-02-28 03:59:59.999,205106960.0,171136,1724.4691162109375,98164104.0
2024-02-28 04:00:00,56916.390625,58379.5703125,56894.16015625,58241.1015625,7636.88134765625,2024-02-28 07:59:59.999,439461824.0,358843,4536.83642578125,261167072.0
2024-02-28 08:00:00,58241.08984375,59494.05859375,58171.109375,58941.109375,19224.203125,2024-02-28 11:59:59.999,1134331008.0,627383,9861.3125,581818368.0
2024-02-28 12:00:00,58941.109375,61360.0,58891.1015625,60966.21875,26368.91796875,2024-02-28 15:59:59.999,1590536704.0,781950,14069.4150390625,848565184.0
2024-02-28 16:00:00,60966.21875,64000.0,58700.0,60951.109375,45415.56640625,2024-02-28 19:59:59.999,2786365696.0,1433403,22742.517578125,1395677440.0
2024-02-28 20:00:00,60951.1015625,62647.0390625,59797.5703125,62432.1015625,16514.36328125,2024-02-28 23:59:59.999,1006779712.0,522347,9132.0888671875,557041664.0
2024-02-29 00:00:00,62432.109375,62438.21875,61021.1015625,61561.328125,10084.0283203125,2024-02-29 03:59:59.999,620440512.0,424408,4947.28369140625,304386720.0
2024-02-29 04:00:00,61561.33984375,63676.3515625,61334.58984375,62707.171875,14931.154296875,2024-02-29 07:59:59.999,935868352.0,649870,8145.65673828125,510519968.0
